new_payee,amount,typical_amount,amount_ratio,hour,off_hours,urgency_language_flag,behavioral_anomaly_flag,velocity_last_hour,is_fraud
1,331.54,1024.97,0.323,16,0,1,0,1,1
1,3210.43,780.85,4.111,9,0,0,1,0,1
1,280.38,2738.75,0.102,0,1,0,0,2,1
0,608.73,763.98,0.797,0,1,0,0,0,1
0,116.87,656.8,0.178,20,0,0,0,1,0
1,283.97,7267.27,0.039,4,1,0,0,2,0
1,2280.36,3514.55,0.649,0,1,0,0,1,0
0,140.63,277.17,0.507,20,0,0,1,0,0
0,263.62,743.75,0.354,22,1,0,0,0,0
0,1802.48,1841.28,0.979,20,0,0,0,1,0
1,891.86,1981.04,0.45,19,0,0,0,0,1
1,24092.3,387.05,62.246,12,0,0,0,0,1
0,19615.31,4199.45,4.671,8,0,0,0,0,0
0,585.05,3111.01,0.188,15,0,0,0,0,0
0,3730.43,2284.06,1.633,7,0,0,0,0,0
1,4788.95,5019.35,0.954,13,0,1,1,0,1
1,831.54,2224.0,0.374,16,0,1,1,0,1
1,258.73,2216.58,0.117,3,1,1,0,0,1
0,1779.37,6014.4,0.296,6,0,0,0,2,0
0,1444.19,3988.21,0.362,16,0,0,0,0,0
0,1026.09,694.12,1.478,23,1,0,0,0,0
0,3213.17,2617.24,1.228,15,0,0,1,0,1
1,681.33,814.16,0.837,13,0,1,1,0,1
1,404.4,2330.27,0.174,15,0,1,0,1,0
1,2083.51,2273.22,0.917,1,1,0,1,0,1
1,2986.21,426.19,7.007,23,1,0,1,1,1
0,391.65,1326.55,0.295,14,0,0,0,0,0
1,6042.17,1879.44,3.215,10,0,0,0,1,1
1,180.98,999.58,0.181,12,0,1,0,0,1
1,852.74,1964.98,0.434,3,1,1,0,0,1
0,1292.83,3057.36,0.423,23,1,0,0,0,0
0,790.69,1440.1,0.549,0,1,0,0,0,0
0,867.33,1811.91,0.479,14,0,0,0,1,0
1,20586.62,5141.41,4.004,11,0,1,0,0,1
0,598.16,2266.24,0.264,20,0,0,0,0,0
0,43199.67,1773.56,24.358,8,0,0,0,0,0
0,3191.56,624.99,5.107,6,0,0,0,1,0
0,2037.89,2707.89,0.753,2,1,0,0,0,1
0,3358.04,1992.48,1.685,15,0,0,0,0,0
0,48479.97,4700.22,10.314,3,1,0,0,0,0
0,496.87,1544.09,0.322,22,1,0,0,1,0
0,421.35,288.69,1.46,13,0,0,1,0,0
1,677.68,320.5,2.114,21,0,0,0,0,0
0,1885.19,2870.13,0.657,12,0,0,0,0,0
1,191.81,886.1,0.216,19,0,1,0,0,0
0,1861.32,2193.14,0.849,18,0,0,0,0,0
0,16343.92,1640.59,9.962,1,1,0,0,1,1
1,2201.36,1273.91,1.728,9,0,0,0,1,1
0,1235.84,1357.33,0.91,18,0,0,0,2,0
0,809.48,679.36,1.192,14,0,0,0,0,0
0,5814.24,1459.43,3.984,6,0,0,0,1,0
1,617.96,874.77,0.706,14,0,0,0,0,0
0,19936.64,1058.88,18.828,16,0,0,0,0,0
1,22322.89,1106.23,20.179,23,1,0,0,0,1
0,2524.44,1207.1,2.091,15,0,0,0,3,0
0,1781.18,3394.65,0.525,16,0,0,0,0,0
0,6904.01,1317.1,5.242,15,0,0,0,0,0
0,7504.35,3719.45,2.018,17,0,0,0,1,0
0,634.1,5908.04,0.107,16,0,0,1,2,1
0,911.85,3195.34,0.285,3,1,0,1,0,1
0,324.07,2394.72,0.135,1,1,0,0,0,0
1,3077.23,1986.54,1.549,16,0,0,1,0,0
0,4301.06,3225.43,1.333,16,0,0,1,1,1
0,312.65,1604.27,0.195,1,1,0,1,1,0
1,1000.49,3590.74,0.279,21,0,0,0,0,0
0,313.74,2572.66,0.122,1,1,1,0,1,1
0,562.03,1070.78,0.525,14,0,0,0,0,0
1,3700.87,3315.18,1.116,15,0,0,0,1,0
1,696.78,1607.33,0.434,10,0,1,1,0,0
0,1222.83,1345.45,0.909,1,1,0,0,0,0
1,218.0,964.32,0.226,7,0,0,0,0,0
0,2305.58,1718.86,1.341,20,0,0,0,0,0
0,1706.92,3629.38,0.47,23,1,0,0,0,0
0,700.89,3294.62,0.213,11,0,0,0,0,0
1,1414.15,2034.6,0.695,13,0,0,1,0,1
0,2285.6,2539.39,0.9,13,0,0,0,0,0
0,626.83,4649.56,0.135,23,1,0,0,1,0
0,265.3,1293.4,0.205,11,0,0,0,0,0
0,18906.23,542.46,34.853,1,1,0,0,0,0
0,793.73,4774.37,0.166,13,0,0,0,0,0
0,1594.33,918.92,1.735,22,1,0,0,0,0
0,6728.39,795.28,8.46,11,0,0,1,1,1
0,177685.74,293.95,604.476,23,1,0,0,0,1
0,358.59,2475.39,0.145,8,0,0,0,0,0
0,3244.69,344.02,9.432,7,0,0,0,0,0
0,720.67,753.53,0.956,19,0,0,0,0,0
0,897.46,2513.45,0.357,15,0,0,0,1,1
1,708.91,2834.81,0.25,9,0,1,0,0,1
0,418.49,823.42,0.508,6,0,0,0,0,0
0,1713.55,1311.94,1.306,14,0,0,0,0,0
0,265.91,674.97,0.394,8,0,0,0,0,0
0,6190.99,903.65,6.851,3,1,0,0,0,0
0,1942.06,1881.07,1.032,22,1,0,0,0,1
0,3131.18,942.48,3.322,5,1,0,0,0,0
0,986.29,1188.21,0.83,11,0,0,0,0,0
0,1121.74,396.14,2.832,14,0,0,0,0,0
0,2627.62,4103.77,0.64,18,0,0,0,0,0
0,398.11,2342.7,0.17,21,0,0,0,0,0
0,1135.25,3021.82,0.376,23,1,0,0,1,0
0,591.41,4728.59,0.125,1,1,0,1,0,0
0,568.08,704.37,0.807,18,0,0,0,0,0
0,116.42,1072.18,0.109,23,1,0,0,0,0
0,10312.63,268.98,38.34,19,0,0,0,1,0
0,740.63,24993.74,0.03,19,0,0,1,0,0
1,8204.1,1293.84,6.341,1,1,0,1,1,1
0,7254.88,3770.09,1.924,14,0,0,0,1,0
0,339.75,485.73,0.699,11,0,0,0,0,0
1,439.25,3629.13,0.121,0,1,0,0,0,1
1,50445.75,7878.02,6.403,22,1,0,0,0,0
0,17609.67,1402.13,12.559,13,0,0,0,1,1
0,1735.46,595.98,2.912,3,1,0,0,0,1
1,2526.49,1306.47,1.934,21,0,0,1,0,1
1,796.24,199.52,3.991,23,1,0,0,0,1
0,3171.81,1430.68,2.217,10,0,0,1,2,1
0,711.71,3099.11,0.23,6,0,0,0,1,0
0,128.76,1433.42,0.09,12,0,0,1,1,0
0,324.4,1146.28,0.283,13,0,0,0,1,0
0,1858.31,2379.89,0.781,6,0,0,0,1,0
0,415.55,2549.42,0.163,21,0,0,0,0,0
0,1656.63,332.32,4.985,10,0,0,0,1,0
1,447.17,1603.49,0.279,19,0,0,1,1,1
0,653.89,13258.4,0.049,19,0,0,0,1,0
0,5481.39,445.18,12.313,10,0,0,0,0,0
1,2494.2,1370.76,1.82,20,0,0,0,0,1
1,1785.47,8497.88,0.21,8,0,1,0,1,1
0,5668.35,3998.83,1.418,3,1,0,0,1,0
0,3377.16,932.57,3.621,1,1,0,0,3,0
0,11855.32,1782.05,6.653,1,1,0,1,1,1
0,994.44,1477.49,0.673,8,0,0,0,0,0
0,1034.29,755.01,1.37,18,0,0,0,0,0
0,333.14,1384.61,0.241,14,0,0,0,0,0
0,1035.17,1150.59,0.9,20,0,0,0,0,0
0,6337.25,1638.4,3.868,20,0,0,0,1,0
0,9798.49,754.8,12.982,17,0,0,0,0,0
0,6300.58,469.21,13.428,15,0,0,0,0,0
0,175.48,1426.31,0.123,1,1,0,0,0,0
0,7391.52,6929.94,1.067,11,0,0,0,0,0
0,165.66,1593.97,0.104,0,1,1,0,0,1
1,5811.26,1098.35,5.291,1,1,0,1,0,1
0,1120.89,2918.07,0.384,13,0,0,0,0,0
0,4506.58,1283.71,3.511,6,0,0,0,0,0
1,319.84,7952.4,0.04,16,0,0,1,0,0
0,8287.62,1475.1,5.618,14,0,0,0,0,0
0,269.22,2780.67,0.097,16,0,0,0,0,0
0,758.25,750.59,1.01,8,0,0,0,0,0
0,493.97,2328.04,0.212,12,0,0,0,0,0
1,184.83,1896.16,0.097,1,1,0,1,0,0
0,2044.45,1406.9,1.453,14,0,0,0,2,0
0,18918.88,942.39,20.075,19,0,0,0,1,0
0,57929.2,833.62,69.491,10,0,0,0,0,0
0,2051.45,1908.58,1.075,18,0,0,0,0,0
0,7720.9,2607.23,2.961,13,0,0,0,1,1
0,2444.81,1320.22,1.852,3,1,0,0,0,0
0,3458.35,1917.05,1.804,10,0,0,0,0,0
1,1158.88,1430.64,0.81,15,0,0,1,1,1
0,2329.95,1617.56,1.44,22,1,0,0,1,0
0,3636.3,1235.96,2.942,1,1,0,0,0,0
0,852.35,1504.44,0.567,1,1,0,0,0,1
0,1634.77,16784.92,0.097,8,0,0,0,0,0
0,1675.79,1959.55,0.855,21,0,0,0,0,0
0,5293.97,2645.9,2.001,22,1,0,0,1,0
0,452.22,2195.62,0.206,20,0,0,0,0,0
0,1690.86,1168.49,1.447,20,0,1,1,0,1
0,21711.71,4743.78,4.577,3,1,0,0,0,0
1,8211.4,1139.05,7.209,7,0,0,0,1,1
0,10445.56,3825.9,2.73,22,1,0,0,0,0
0,1866.39,1095.77,1.703,17,0,0,0,1,0
0,2744.34,623.92,4.399,14,0,0,0,3,1
1,6653.56,2056.7,3.235,1,1,1,0,1,1
0,13743.65,547.74,25.092,21,0,0,0,0,0
0,143.01,2397.25,0.06,10,0,0,0,1,0
1,326.99,505.35,0.647,16,0,0,0,0,1
1,9919.69,1110.86,8.93,6,0,0,0,1,1
1,1261.48,408.07,3.091,7,0,0,0,0,1
0,755.03,18802.6,0.04,9,0,0,0,0,0
0,354.1,334.1,1.06,23,1,0,0,0,0
0,878.73,1493.43,0.588,2,1,0,0,0,0
1,292.05,4142.16,0.071,12,0,0,0,0,0
0,27403.4,3762.16,7.284,22,1,0,0,0,0
0,1756.07,3185.0,0.551,16,0,0,0,1,0
0,1676.84,1112.64,1.507,12,0,0,0,1,1
1,3883.53,4993.94,0.778,18,0,1,1,0,1
0,6317.31,3367.92,1.876,21,0,1,0,1,0
0,6183.59,1791.97,3.451,8,0,0,0,4,0
0,7300.58,1838.16,3.972,20,0,0,0,0,0
0,796.24,1126.05,0.707,15,0,0,0,0,0
0,1227.55,652.83,1.88,4,1,0,0,1,0
0,4913.5,4507.22,1.09,8,0,0,0,1,0
0,910.86,4822.21,0.189,8,0,0,0,1,0
0,1796.08,668.01,2.689,5,1,0,0,0,0
0,3036.29,1288.96,2.356,20,0,0,0,1,0
0,5017.77,1301.04,3.857,9,0,0,0,0,0
0,179.29,1437.43,0.125,17,0,0,1,1,0
0,4578.7,1568.48,2.919,10,0,0,0,0,0
0,1334.3,3470.92,0.384,23,1,1,1,1,1
0,4535.52,755.59,6.003,23,1,0,0,0,0
0,4964.22,691.1,7.183,14,0,0,0,1,0
0,14622.1,4505.07,3.246,6,0,0,0,0,1
1,10503.77,976.15,10.76,13,0,1,0,0,1
0,10410.22,474.98,21.917,7,0,0,0,0,1
1,11810.82,956.6,12.347,18,0,0,0,0,0
0,2640.68,1099.88,2.401,14,0,0,1,1,1
0,1885.3,5999.71,0.314,18,0,0,0,1,0
1,5623.23,3402.76,1.653,17,0,0,1,0,0
0,4683.05,4157.91,1.126,16,0,0,0,0,0
0,1209.8,3096.34,0.391,2,1,0,0,0,0
0,3060.31,3468.99,0.882,2,1,0,0,1,1
0,1727.4,796.9,2.168,6,0,0,0,1,0
1,595.79,1238.01,0.481,9,0,0,0,0,1
1,9677.89,607.33,15.935,16,0,1,1,0,1
1,1942.55,1224.83,1.586,14,0,1,0,0,1
0,25934.28,2739.95,9.465,7,0,0,0,1,0
1,218.52,1670.91,0.131,16,0,0,0,0,0
1,876.72,4819.05,0.182,2,1,1,1,0,1
0,1886.41,529.92,3.56,3,1,0,0,0,0
0,7931.48,2322.07,3.416,7,0,0,0,2,0
1,3039.08,481.32,6.314,12,0,1,0,1,1
0,2707.05,1611.24,1.68,0,1,0,0,0,0
1,417.61,2882.17,0.145,17,0,0,1,1,1
0,401.81,1220.42,0.329,10,0,0,0,0,0
1,2749.72,2430.89,1.131,20,0,1,1,0,1
0,306.94,624.06,0.492,5,1,0,1,0,0
0,905.56,331.19,2.734,15,0,0,0,0,0
0,3467.51,2443.84,1.419,20,0,0,0,1,0
1,504.2,7112.5,0.071,18,0,1,1,1,1
0,14573.54,603.99,24.129,22,1,0,0,0,0
0,8876.1,4446.95,1.996,16,0,0,0,0,0
0,234.43,1539.3,0.152,17,0,0,0,1,0
1,538.03,444.91,1.209,10,0,1,1,0,1
0,92.62,534.67,0.173,13,0,0,0,1,0
1,653.69,1501.48,0.435,11,0,0,1,0,1
0,4896.64,1028.63,4.76,19,0,0,1,0,1
0,1055.68,454.13,2.325,23,1,0,0,1,1
0,3291.3,322.26,10.213,6,0,0,1,1,1
0,249.88,690.87,0.362,16,0,0,0,0,0
1,5101.9,1762.39,2.895,4,1,0,0,0,1
0,878.62,1471.8,0.597,21,0,0,0,0,0
0,1836.87,942.83,1.948,13,0,0,0,0,0
1,1602.41,1775.25,0.903,23,1,1,0,0,1
0,346.19,3774.5,0.092,12,0,0,0,0,0
0,403.83,2110.57,0.191,23,1,0,0,0,0
1,6362.22,1327.19,4.794,11,0,0,0,0,0
0,3037.2,3412.72,0.89,13,0,0,0,0,0
0,7080.24,623.99,11.347,8,0,0,0,0,1
1,2757.43,1209.03,2.281,3,1,0,1,2,1
0,2177.4,1235.24,1.763,21,0,0,0,2,0
0,191.75,486.26,0.394,18,0,0,0,0,0
0,1272.23,1014.46,1.254,0,1,0,0,1,1
1,1744.81,228.73,7.628,12,0,0,0,0,1
0,22903.37,8274.72,2.768,5,1,0,0,0,0
0,4416.24,636.72,6.936,0,1,0,0,0,1
1,13318.1,6170.3,2.158,21,0,0,0,0,0
1,3931.59,1531.92,2.566,16,0,0,0,1,1
0,717.16,2461.13,0.291,2,1,0,0,0,0
0,2105.4,953.44,2.208,16,0,0,0,0,0
0,2457.97,1784.93,1.377,1,1,0,0,2,1
1,533.31,2658.3,0.201,21,0,0,0,1,0
0,1096.96,2692.15,0.407,6,0,0,0,1,0
0,1383.68,2972.91,0.465,0,1,1,1,2,1
1,14578.54,1062.63,13.719,20,0,0,0,0,1
1,120.91,960.71,0.126,21,0,0,0,1,0
0,8669.48,352.57,24.589,14,0,0,0,0,0
1,534.95,2370.6,0.226,3,1,1,0,1,1
0,303.78,3921.15,0.077,5,1,0,0,0,1
1,8382.7,6338.41,1.323,20,0,0,0,0,0
0,4681.94,1948.19,2.403,12,0,0,0,1,1
0,9236.09,742.61,12.437,22,1,0,0,0,1
1,5120.01,321.38,15.931,12,0,1,0,2,1
0,26312.48,3780.08,6.961,19,0,0,0,0,0
0,3738.13,293.93,12.718,0,1,0,0,1,1
1,1475.25,1089.48,1.354,1,1,0,1,0,1
1,2823.7,1209.7,2.334,5,1,0,0,0,1
0,9104.37,1390.6,6.547,10,0,1,0,3,1
0,656.43,1528.78,0.429,17,0,0,0,1,0
0,774.75,1676.28,0.462,12,0,0,0,0,0
0,1209.97,168.37,7.186,20,0,0,0,1,0
0,117.22,1499.95,0.078,11,0,1,0,0,1
0,2163.54,199.02,10.871,19,0,0,0,0,0
1,155.72,2861.2,0.054,6,0,0,0,1,0
0,1937.16,898.2,2.157,19,0,0,0,1,0
0,5568.48,212.44,26.212,6,0,0,0,0,0
0,972.69,711.39,1.367,23,1,0,1,0,1
1,15998.51,886.19,18.053,6,0,1,0,0,1
0,270.79,4322.67,0.063,1,1,0,0,1,0
0,8506.95,1766.89,4.815,10,0,1,0,0,1
0,4348.9,2018.28,2.155,0,1,0,0,1,0
0,194.25,4285.96,0.045,20,0,0,0,0,0
0,61330.5,1357.6,45.176,12,0,0,0,0,1
1,1664.25,2918.34,0.57,11,0,1,0,0,0
1,577.82,2739.35,0.211,12,0,1,1,0,1
0,290.26,465.07,0.624,6,0,0,0,0,0
0,1358.28,5572.98,0.244,11,0,0,0,1,0
1,1532.06,412.29,3.716,16,0,0,0,1,1
1,2066.14,3380.0,0.611,7,0,1,0,1,1
0,1227.66,377.9,3.249,2,1,0,0,0,0
0,4118.29,2543.03,1.619,6,0,0,1,2,1
0,1092.34,7908.74,0.138,18,0,0,0,0,0
0,146.14,1222.09,0.12,19,0,0,0,0,0
1,1488.96,1175.3,1.267,7,0,1,1,0,1
1,83.29,2564.19,0.032,13,0,0,1,1,1
1,2863.79,1100.53,2.602,13,0,0,0,1,1
0,506.19,7604.16,0.067,1,1,0,0,1,0
0,2235.83,1759.83,1.27,5,1,0,0,0,0
1,9979.59,1109.7,8.993,15,0,1,0,0,1
1,526.7,910.27,0.579,8,0,0,0,0,1
0,7184.15,639.28,11.238,20,0,0,0,1,0
1,1029.26,841.36,1.223,14,0,1,0,0,1
1,17661.69,1079.65,16.359,18,0,0,0,0,1
0,1124.73,954.44,1.178,14,0,0,0,0,0
0,606.29,818.64,0.741,21,0,0,0,1,0
0,4417.86,9788.44,0.451,11,0,0,0,0,0
0,1026.05,585.76,1.752,8,0,0,0,0,0
0,605.54,1689.13,0.358,15,0,0,0,0,0
1,971.47,2523.16,0.385,5,1,0,1,1,1
0,1706.18,2609.98,0.654,19,0,0,0,0,0
0,10350.96,1404.24,7.371,14,0,0,0,1,1
0,146.3,1191.98,0.123,12,0,0,0,0,0
0,1863.11,2222.51,0.838,20,0,0,0,1,0
1,4073.98,1881.58,2.165,22,1,0,0,0,1
0,2325.02,1172.55,1.983,9,0,0,0,0,0
0,9925.13,362.97,27.344,13,0,0,0,0,0
1,1641.48,971.53,1.69,2,1,1,1,1,1
0,1422.37,527.48,2.697,11,0,0,0,0,0
0,3905.06,812.05,4.809,0,1,0,0,1,0
0,2057.21,1525.23,1.349,23,1,0,0,0,0
0,1088.41,2044.41,0.532,20,0,0,0,0,0
0,3536.83,7349.65,0.481,15,0,0,0,0,0
0,774.11,912.63,0.848,9,0,0,0,2,0
0,816.86,2972.51,0.275,8,0,0,0,0,1
1,910.15,1949.57,0.467,17,0,1,1,2,1
0,10498.52,4752.37,2.209,0,1,1,0,1,1
0,50.0,2486.44,0.02,9,0,0,1,0,0
0,3023.83,597.27,5.063,6,0,0,0,0,1
0,1890.42,313.96,6.021,9,0,0,0,1,1
0,203.34,1958.89,0.104,11,0,0,0,0,0
0,2704.43,920.02,2.94,10,0,0,0,1,1
1,3355.91,612.6,5.478,8,0,1,0,0,1
0,3891.43,473.04,8.226,4,1,0,0,0,0
0,57.55,1711.08,0.034,3,1,0,0,0,0
0,10681.9,5749.9,1.858,19,0,0,0,1,0
1,692.94,1024.74,0.676,12,0,0,1,0,1
0,4414.01,2518.06,1.753,7,0,0,0,0,0
0,4738.12,1350.14,3.509,15,0,0,0,1,0
0,578.42,463.85,1.247,0,1,0,0,2,0
1,4266.71,2867.89,1.488,16,0,0,0,0,1
0,1095.38,552.68,1.982,14,0,0,0,0,0
1,122.39,1509.39,0.081,23,1,0,0,1,0
0,8250.79,1088.58,7.579,14,0,0,1,0,1
0,660.13,3306.91,0.2,17,0,0,0,1,0
0,595.36,571.16,1.042,5,1,0,0,0,0
0,1070.64,2104.39,0.509,1,1,1,0,0,0
0,2575.78,695.19,3.705,4,1,0,0,1,1
0,1678.32,934.49,1.796,18,0,0,0,0,0
1,3686.7,56.17,65.635,6,0,0,0,0,0
0,316.92,9729.22,0.033,8,0,0,0,2,0
0,688.76,2429.65,0.283,1,1,0,0,0,1
0,1554.96,742.03,2.096,6,0,0,0,0,0
0,21316.86,537.97,39.625,23,1,0,0,1,0
0,1559.38,947.58,1.646,13,0,0,0,1,0
0,7411.51,2821.97,2.626,23,1,0,1,0,0
0,1900.97,269.65,7.05,22,1,0,0,1,0
1,964.15,1303.19,0.74,14,0,0,0,1,0
1,1311.93,7285.04,0.18,11,0,1,0,0,1
0,1452.52,533.49,2.723,19,0,1,0,2,1
0,3962.93,1591.36,2.49,3,1,0,0,0,1
0,10796.69,10753.42,1.004,12,0,0,0,1,0
0,2885.88,2614.78,1.104,8,0,0,0,0,0
0,8460.82,1657.94,5.103,11,0,0,0,0,0
0,515.83,2335.48,0.221,9,0,0,0,0,0
1,1054.67,1031.97,1.022,8,0,1,0,1,1
0,705.15,4767.93,0.148,20,0,0,0,0,0
0,2721.06,1033.39,2.633,22,1,0,0,0,0
0,1133.83,253.85,4.467,6,0,0,0,0,0
0,4669.02,1040.89,4.486,11,0,0,0,0,0
0,538.99,620.14,0.869,15,0,0,1,1,0
0,1912.07,1149.32,1.664,14,0,0,0,1,0
0,4415.67,1172.42,3.766,6,0,0,0,0,0
1,123.36,4348.91,0.028,7,0,0,0,1,0
0,28513.15,2767.68,10.302,6,0,0,0,0,0
0,1251.26,1876.08,0.667,10,0,0,0,1,0
0,129.99,1476.38,0.088,3,1,0,0,0,0
0,2220.58,570.79,3.89,17,0,0,0,2,1
0,1888.38,207.88,9.084,18,0,0,0,0,0
1,1625.45,1639.0,0.992,6,0,1,0,1,1
1,6558.7,3026.55,2.167,12,0,0,1,0,0
1,4777.53,1342.78,3.558,8,0,1,0,0,1
0,2663.08,914.73,2.911,17,0,0,0,0,0
0,3246.08,2248.57,1.444,6,0,0,0,0,0
0,1578.66,1373.34,1.15,19,0,0,1,1,1
0,18181.1,6749.14,2.694,15,0,0,0,0,0
1,264.29,4489.32,0.059,22,1,1,0,0,1
0,2167.97,3510.65,0.618,4,1,0,0,0,1
0,1967.53,2927.67,0.672,6,0,0,0,1,0
0,5204.43,463.52,11.228,5,1,0,0,0,0
0,603.65,2688.38,0.225,1,1,0,0,1,0
0,187.4,2077.03,0.09,6,0,0,0,0,0
0,2216.91,2554.94,0.868,20,0,0,0,0,0
0,2606.07,2306.18,1.13,8,0,0,0,0,0
1,12537.5,2224.94,5.635,12,0,0,0,1,1
1,346.72,16827.67,0.021,16,0,1,0,0,0
0,8112.02,1382.2,5.869,16,0,0,1,0,1
0,39247.33,3438.2,11.415,14,0,1,0,2,1
0,1106.44,968.85,1.142,17,0,0,0,1,0
0,337.57,3015.67,0.112,23,1,0,0,2,0
0,1065.22,3447.44,0.309,14,0,0,0,0,0
0,1841.26,2054.9,0.896,10,0,0,0,2,0
0,3762.82,6649.67,0.566,11,0,0,0,0,0
0,838.14,667.91,1.255,22,1,0,0,0,0
0,13653.59,954.8,14.3,16,0,1,1,1,1
0,424.58,1792.1,0.237,11,0,0,1,1,1
1,188.49,3270.59,0.058,6,0,1,0,0,1
1,7621.46,1739.73,4.381,23,1,0,0,0,0
0,93.97,4708.78,0.02,6,0,0,0,1,0
1,1386.63,816.05,1.699,20,0,0,0,0,0
0,104087.32,530.32,196.273,22,1,0,0,0,1
1,1779.96,1953.38,0.911,9,0,1,1,1,1
1,421.16,1380.96,0.305,15,0,1,0,0,0
0,1678.04,2412.88,0.695,10,0,1,0,0,1
0,1692.49,1444.24,1.172,15,0,0,0,1,0
0,2227.97,1090.05,2.044,1,1,0,1,1,1
0,4276.72,1383.76,3.091,1,1,0,0,1,0
0,468.32,1519.24,0.308,17,0,0,0,1,0
0,16216.95,1124.98,14.415,4,1,0,0,0,0
0,2486.54,1232.97,2.017,13,0,0,0,3,0
1,4650.98,1029.44,4.518,7,0,0,0,0,1
1,799.04,3200.3,0.25,5,1,0,0,0,0
0,9626.71,1762.73,5.461,8,0,0,0,0,0
0,1294.44,11283.28,0.115,5,1,1,0,0,1
0,2593.64,1710.66,1.516,20,0,0,0,0,0
0,537.52,901.65,0.596,16,0,0,0,0,0
1,494.72,16376.58,0.03,7,0,0,0,0,1
0,4423.41,2147.94,2.059,2,1,0,1,0,1
0,1015.68,3608.73,0.281,11,0,1,0,0,1
0,595.87,2522.21,0.236,12,0,0,0,0,0
0,783.57,2593.36,0.302,17,0,1,0,1,0
0,4485.65,2397.28,1.871,22,1,0,0,0,0
1,798.11,549.01,1.454,10,0,1,1,0,1
0,1551.61,2060.65,0.753,1,1,0,0,0,0
0,1843.71,449.27,4.104,13,0,0,0,0,1
0,149.52,1265.31,0.118,0,1,0,0,0,0
1,267.08,770.43,0.347,14,0,1,0,0,1
1,2799.4,2042.08,1.371,17,0,1,1,1,1
0,693.58,1999.62,0.347,21,0,0,0,0,0
0,7141.96,2282.51,3.129,17,0,0,0,0,0
0,6354.06,1917.1,3.314,16,0,0,0,0,0
0,4605.1,857.36,5.371,0,1,0,0,0,0
1,19258.41,1170.4,16.455,13,0,1,0,0,1
0,1622.92,3389.22,0.479,19,0,0,0,0,0
0,4202.97,3870.24,1.086,23,1,0,0,0,0
0,845.8,527.37,1.604,21,0,0,0,0,1
0,43830.31,373.22,117.438,15,0,0,0,1,0
0,23830.55,769.55,30.967,3,1,0,0,0,1
1,1836.18,3792.14,0.484,21,0,0,0,0,0
0,2988.61,4417.79,0.676,5,1,0,0,0,0
0,10583.87,644.04,16.434,15,0,1,0,0,1
0,1493.26,1951.94,0.765,19,0,0,0,0,0
0,770.0,7715.51,0.1,5,1,0,0,0,0
0,5631.81,2151.2,2.618,14,0,0,0,0,0
0,2002.14,5320.66,0.376,0,1,0,0,1,0
1,2293.63,3636.78,0.631,6,0,1,1,1,1
0,611.21,652.51,0.937,22,1,0,0,1,0
0,193.84,1247.65,0.155,10,0,0,0,0,0
0,2457.71,1527.33,1.609,0,1,0,0,0,0
0,5863.2,1625.74,3.606,7,0,0,0,0,0
1,1348.1,3376.84,0.399,13,0,1,0,0,1
1,11700.17,2138.41,5.471,4,1,1,0,0,1
0,724.08,105.36,6.872,12,0,1,0,0,1
0,458.92,454.16,1.01,14,0,1,0,1,0
0,1656.73,206.72,8.014,8,0,0,0,0,0
0,1623.97,1733.38,0.937,7,0,0,0,0,0
0,4919.49,1838.01,2.677,18,0,0,0,1,0
0,660.2,1910.08,0.346,16,0,0,0,0,0
0,10705.6,624.51,17.142,18,0,0,0,1,0
0,23318.26,2715.5,8.587,17,0,0,0,1,1
1,1718.34,2820.41,0.609,17,0,0,0,0,0
0,9178.54,478.36,19.188,3,1,0,0,0,0
0,457.86,395.66,1.157,1,1,0,0,0,1
1,7315.77,1480.12,4.943,23,1,0,1,0,1
0,7054.77,7424.97,0.95,4,1,0,0,0,0
0,5555.08,6834.7,0.813,16,0,0,0,0,0
0,1771.83,2457.9,0.721,21,0,0,0,2,0
0,50.0,767.4,0.065,6,0,0,1,2,1
1,785.06,3288.41,0.239,15,0,0,1,0,0
1,801.36,985.17,0.813,0,1,1,0,0,1
0,506.88,741.92,0.683,11,0,0,0,0,0
0,2119.46,214.96,9.86,18,0,0,0,0,0
0,1048.74,1623.18,0.646,8,0,0,0,1,1
0,618.94,839.76,0.737,15,0,0,1,0,1
0,456.49,1614.51,0.283,6,0,1,1,0,1
1,713.25,186.9,3.816,14,0,1,1,0,1
0,7769.41,1724.76,4.505,11,0,0,0,0,0
1,765.61,166.0,4.612,3,1,1,0,0,1
0,925.73,3940.83,0.235,5,1,0,0,0,0
0,998.54,2367.77,0.422,5,1,0,0,0,0
0,2809.3,1151.94,2.439,14,0,0,0,2,1
1,3271.89,2456.39,1.332,2,1,1,0,0,1
1,50.0,613.84,0.081,1,1,1,0,0,1
1,6823.49,1579.93,4.319,4,1,0,0,1,1
0,11699.23,3026.91,3.865,7,0,0,1,0,0
0,461.63,91.39,5.051,18,0,0,1,2,0
1,510.82,989.8,0.516,20,0,0,1,0,1
0,1006.94,1450.44,0.694,15,0,0,0,0,0
0,676.68,1240.58,0.545,18,0,0,0,0,0
0,2418.99,5493.89,0.44,22,1,0,0,0,0
1,143.96,538.34,0.267,15,0,0,0,0,0
1,422.71,846.37,0.499,5,1,0,0,2,1
0,13372.51,263.94,50.665,21,0,0,0,0,0
1,540.94,5763.26,0.094,0,1,0,1,1,1
1,9103.89,1186.0,7.676,17,0,0,0,0,0
